"country";"election_year";"age";"gender";"men";"education";"unemployed";"blue_collar";"household";"rural";"gov_perform";"diss_dem";"diss_econ";"democrats";"lrself";"trust_pol";"vote_fn"
"1712";"France";2002;58;"Male";1;3;0;0;6;0;6;"4";3;1;5;3;0
"1713";"France";2002;48;"Male";1;5;1;0;NA;0;7;"9";7;5;NA;8;NA
"1714";"France";2002;64;"Male";1;1;1;0;5;1;6;"7";4;1;8;4;0
"1715";"France";2002;58;"Female";0;3;0;0;6;0;5;"5";4;3;8;3;0
"1716";"France";2002;57;"Male";1;5;1;0;6;0;6;"6";6;5;11;1;1
"1717";"France";2002;68;"Female";0;1;0;1;6;1;6;"6";6;2;6;4;NA
"1718";"France";2002;81;"Female";0;1;NA;1;NA;0;4;"2";5;3;NA;2;NA
"1719";"France";2002;17;"Female";0;3;0;0;7;0;7;"5";6;2;6;7;NA
"1720";"France";2002;80;"Female";0;5;0;0;11;0;6;"6";5;5;6;5;NA
"1721";"France";2002;55;"Female";0;5;1;0;4;0;NA;"11";1;3;7;2;NA
"1722";"France";2002;24;"Male";1;5;1;0;9;0;5;"6";4;2;4;4;NA
"1723";"France";2002;35;"Male";1;3;0;0;6;0;7;"7";6;NA;6;6;NA
"1724";"France";2002;89;"Female";0;1;0;0;2;1;1;"1";1;3;NA;1;NA
"1725";"France";2002;65;"Female";0;5;0;0;7;0;4;"4";5;1;8;2;0
"1726";"France";2002;46;"Female";0;3;1;0;8;1;6;"5";6;4;8;3;0
"1727";"France";2002;56;"Male";1;3;0;1;5;0;4;"10";6;5;1;6;0
"1728";"France";2002;60;"Male";1;2;0;0;5;0;6;"6";4;5;3;6;0
"1729";"France";2002;49;"Male";1;5;1;0;5;0;7;"8";6;5;4;7;0
"1730";"France";2002;41;"Female";0;3;1;0;NA;0;7;"9";6;2;8;7;NA
"1731";"France";2002;32;"Female";0;3;1;0;4;1;5;"5";5;3;5;7;0
"1732";"France";2002;23;"Male";1;5;0;0;5;1;6;"8";5;4;6;6;NA
"1733";"France";2002;30;"Male";1;3;0;0;NA;0;4;"5";3;3;4;4;0
"1734";"France";2002;19;"Male";1;3;0;NA;9;0;7;"6";7;3;6;3;NA
"1735";"France";2002;73;"Female";0;3;0;0;NA;1;1;"1";1;1;1;1;NA
"1736";"France";2002;38;"Female";0;5;1;0;9;0;1;"6";6;1;6;8;NA
"1737";"France";2002;50;"Male";1;5;0;0;10;0;4;"4";3;1;3;5;0
"1738";"France";2002;51;"Female";0;2;0;0;7;0;3;"6";3;5;8;3;0
"1739";"France";2002;20;"Female";0;3;0;NA;NA;0;7;"8";7;3;6;6;NA
"1740";"France";2002;62;"Female";0;1;1;0;5;1;4;"4";1;1;2;2;NA
"1741";"France";2002;66;"Female";0;3;0;1;4;1;3;"5";3;1;10;6;0
"1742";"France";2002;45;"Female";0;3;1;0;8;1;3;"3";2;4;5;3;0
"1743";"France";2002;35;"Female";0;3;1;0;6;1;5;"5";6;2;6;6;NA
"1744";"France";2002;45;"Male";1;5;1;0;9;1;3;"7";4;1;7;6;0
"1745";"France";2002;33;"Male";1;3;0;0;6;1;8;"6";5;2;5;4;0
"1746";"France";2002;23;"Male";1;1;1;NA;NA;0;6;"9";9;3;6;9;NA
"1747";"France";2002;32;"Male";1;3;0;1;6;1;6;"6";8;2;8;6;1
"1748";"France";2002;27;"Female";0;5;0;0;8;0;5;"8";7;4;2;5;0
"1749";"France";2002;61;"Female";0;3;0;0;6;0;4;"6";6;1;5;4;0
"1750";"France";2002;35;"Male";1;5;0;0;NA;0;6;"6";6;1;6;6;NA
"1751";"France";2002;42;"Female";0;3;1;0;6;0;5;"5";5;1;4;5;0
"1752";"France";2002;41;"Female";0;3;1;0;NA;0;1;"6";1;1;1;2;NA
"1753";"France";2002;34;"Female";0;3;0;0;7;1;7;"1";1;3;6;1;NA
"1754";"France";2002;64;"Male";1;3;0;0;5;1;4;"8";3;1;6;3;NA
"1755";"France";2002;66;"Female";0;1;0;0;NA;1;9;"11";8;1;1;8;0
"1756";"France";2002;69;"Male";1;3;0;1;11;1;2;"3";1;2;1;1;0
"1757";"France";2002;15;"Female";0;2;0;NA;4;0;2;"6";4;5;9;1;NA
"1758";"France";2002;53;"Female";0;1;0;1;4;1;11;NA;11;2;NA;1;NA
"1759";"France";2002;39;"Male";1;2;1;1;5;1;6;"4";2;4;6;1;1
"1760";"France";2002;56;"Female";0;2;1;0;6;1;7;"6";4;1;5;5;NA
"1761";"France";2002;64;"Male";1;1;0;1;2;0;4;"6";6;1;7;5;0
"1762";"France";2002;59;"Female";0;5;0;0;5;1;1;"1";1;1;2;4;0
"1763";"France";2002;68;"Male";1;5;0;0;NA;0;3;"8";5;1;7;4;0
"1764";"France";2002;55;"Male";1;3;0;0;9;0;4;"5";5;1;2;4;0
"1765";"France";2002;67;"Female";0;1;0;0;4;0;3;"3";4;5;7;3;NA
"1766";"France";2002;71;"Male";1;1;1;0;6;1;5;"9";5;1;8;4;0
"1767";"France";2002;32;"Male";1;2;1;0;NA;0;10;"7";8;4;9;5;1
"1768";"France";2002;64;"Male";1;2;0;0;6;0;2;"3";6;2;5;3;0
"1769";"France";2002;54;"Female";0;1;1;0;6;0;3;"3";3;1;1;3;NA
"1770";"France";2002;55;"Male";1;3;1;0;NA;0;3;"7";4;1;6;3;0
"1771";"France";2002;46;"Male";1;3;1;0;7;0;6;"6";4;5;6;1;NA
"1772";"France";2002;40;"Female";0;3;0;0;9;0;5;"5";3;2;6;6;1
"1773";"France";2002;59;"Male";1;1;0;1;5;0;7;"8";8;3;5;5;NA
"1774";"France";2002;58;"Female";0;2;0;0;5;1;5;"6";6;5;7;6;0
"1775";"France";2002;63;"Male";1;1;0;1;9;1;1;"1";1;1;7;1;0
"1776";"France";2002;65;"Female";0;5;0;0;6;0;6;"9";6;3;6;6;NA
"1777";"France";2002;54;"Male";1;3;1;0;7;0;6;"9";4;1;5;6;0
"1778";"France";2002;59;"Male";1;1;1;1;12;0;11;"11";6;1;6;6;NA
"1779";"France";2002;38;"Male";1;2;1;0;7;0;6;"9";6;2;6;4;NA
"1780";"France";2002;47;"Female";0;5;0;0;8;0;4;"4";4;1;4;4;0
"1781";"France";2002;52;"Female";0;3;0;0;6;1;2;"2";2;4;6;2;0
"1782";"France";2002;33;"Male";1;3;1;0;7;0;1;"3";1;2;6;1;0
"1783";"France";2002;65;"Male";1;5;0;0;NA;1;7;"6";6;1;6;6;0
"1784";"France";2002;38;"Female";0;5;1;0;9;0;5;"5";5;5;5;5;0
"1785";"France";2002;36;"Male";1;5;1;0;8;0;4;"4";4;1;3;5;NA
"1786";"France";2002;43;"Male";1;3;1;0;3;0;8;"4";4;2;4;1;NA
"1787";"France";2002;68;"Male";1;5;0;0;9;0;5;"8";5;4;2;9;0
"1788";"France";2002;44;"Female";0;3;1;0;9;0;5;"5";3;2;7;3;0
"1789";"France";2002;62;"Female";0;1;1;0;5;0;4;"4";2;1;1;2;0
"1790";"France";2002;48;"Female";0;5;0;0;8;0;4;"4";4;1;5;5;NA
"1791";"France";2002;28;"Female";0;5;0;0;7;0;5;"5";5;3;6;3;NA
"1792";"France";2002;20;"Female";0;5;0;NA;3;0;2;"1";2;3;9;3;NA
"1793";"France";2002;41;"Male";1;3;1;1;NA;1;6;"3";3;1;1;2;0
"1794";"France";2002;49;"Male";1;1;1;0;5;0;6;"2";1;5;3;6;1
"1795";"France";2002;36;"Male";1;3;0;0;5;0;6;"3";9;1;6;2;NA
"1796";"France";2002;78;"Female";0;1;0;1;2;0;5;"5";4;1;5;5;0
"1797";"France";2002;33;"Male";1;1;1;0;NA;0;1;"1";1;4;6;1;NA
"1798";"France";2002;55;"Female";0;5;0;0;NA;0;8;"7";7;3;7;4;NA
"1799";"France";2002;47;"Female";0;3;1;0;NA;1;5;"3";3;1;4;2;1
"1800";"France";2002;61;"Female";0;1;0;0;4;1;3;"3";4;1;4;2;NA
"1801";"France";2002;75;"Male";1;3;0;1;5;0;3;"3";3;1;3;1;0
"1802";"France";2002;71;"Female";0;3;0;0;4;0;5;"3";3;3;4;5;0
"1803";"France";2002;40;"Male";1;3;0;0;7;0;5;"8";6;4;7;6;0
"1804";"France";2002;57;"Female";0;1;0;1;NA;0;6;"6";6;3;2;6;NA
"1805";"France";2002;33;"Male";1;3;0;1;4;0;9;"9";7;1;8;6;0
"1806";"France";2002;45;"Female";0;5;1;0;9;0;7;"8";6;1;7;4;0
"11000";"France";2007;67;"Male";1;2;0;0;10;1;7;"Extremely satisfied";4;1;7;5;0
"2100";"France";2007;34;"Female";0;5;1;0;6;0;3;"5";2;1;7;3;0
"3100";"France";2007;43;"Female";0;3;1;0;3;0;6;"5";3;NA;6;1;NA
"4100";"France";2007;46;"Female";0;3;1;0;1;1;6;"4";1;5;1;4;NA
"5100";"France";2007;30;"Male";1;5;1;0;8;0;4;"4";6;5;5;1;NA
"6100";"France";2007;51;"Male";1;1;1;1;1;0;7;"6";7;1;4;7;NA
"7100";"France";2007;31;"Male";1;5;0;0;8;0;7;"6";5;1;8;5;0
"8100";"France";2007;45;"Male";1;1;0;0;10;1;7;"7";5;1;6;8;0
"9100";"France";2007;59;"Male";1;3;0;0;2;1;6;"8";3;1;6;6;0
"10100";"France";2007;40;"Male";1;5;1;0;5;0;7;"8";8;5;7;8;0
"11100";"France";2007;29;"Female";0;5;0;0;10;1;5;"3";4;1;6;5;NA
"12100";"France";2007;53;"Female";0;3;0;0;8;0;10;"8";7;5;9;7;0
"13100";"France";2007;28;"Female";0;3;0;0;7;1;4;"4";4;3;6;5;0
"14100";"France";2007;72;"Female";0;1;0;0;NA;0;6;"6";1;2;9;5;NA
"15100";"France";2007;27;"Male";1;3;1;0;2;0;1;"Extremely dissatisfied";2;2;6;1;NA
"16100";"France";2007;28;"Female";0;5;1;0;5;0;2;"5";2;1;5;5;NA
"17100";"France";2007;54;"Male";1;2;0;1;2;0;6;"7";4;1;6;8;0
"18100";"France";2007;43;"Male";1;5;0;0;10;1;4;"5";1;4;5;6;0
"19100";"France";2007;38;"Female";0;2;1;0;3;0;3;"2";3;2;11;5;0
"2074";"France";2007;36;"Female";0;5;1;0;7;0;5;"7";3;2;8;4;NA
"2110";"France";2007;33;"Female";0;2;1;1;2;0;7;"7";7;1;5;5;NA
"2210";"France";2007;32;"Male";1;3;1;0;6;0;4;"1";1;4;1;2;0
"2310";"France";2007;45;"Male";1;3;1;0;6;1;6;"4";3;1;7;5;0
"2410";"France";2007;74;"Female";0;2;1;0;4;1;4;"7";4;2;6;7;0
"2510";"France";2007;55;"Male";1;1;1;1;NA;0;3;"3";3;2;5;2;NA
"2610";"France";2007;76;"Female";0;5;0;0;10;1;8;"8";6;4;9;9;0
"2710";"France";2007;62;"Female";0;2;0;0;NA;1;8;"5";5;NA;6;6;0
"2810";"France";2007;58;"Male";1;1;0;1;3;0;1;"Extremely dissatisfied";2;NA;6;1;0
"2910";"France";2007;55;"Male";1;2;0;0;4;1;6;"Extremely dissatisfied";1;5;1;5;0
"3010";"France";2007;80;"Female";0;1;0;NA;5;1;9;"8";4;3;7;8;0
"3110";"France";2007;87;"Female";0;2;0;0;8;0;9;"9";7;4;7;9;0
"3210";"France";2007;58;"Male";1;5;0;0;1;1;6;"5";5;2;7;NA;0
"3310";"France";2007;56;"Female";0;3;0;0;6;0;3;"2";3;1;5;2;0
"3410";"France";2007;53;"Female";0;4;1;0;7;0;8;"8";5;4;9;3;0
"3510";"France";2007;54;"Female";0;5;1;0;NA;0;5;"8";4;5;5;2;0
"3610";"France";2007;47;"Female";0;5;1;0;1;1;5;"2";3;5;8;4;NA
"3710";"France";2007;84;"Female";0;2;0;0;NA;0;3;"2";3;3;4;6;NA
"3810";"France";2007;53;"Female";0;1;0;NA;1;0;1;"Extremely dissatisfied";1;4;9;2;NA
"3910";"France";2007;21;"Male";1;3;0;1;2;0;3;"2";1;1;5;5;NA
"4010";"France";2007;25;"Male";1;5;1;0;4;0;4;"6";4;5;5;4;0
"4110";"France";2007;87;"Male";1;3;0;NA;6;0;1;"Extremely dissatisfied";1;2;2;1;NA
"4210";"France";2007;43;"Male";1;3;0;0;7;1;7;"7";4;5;6;5;0
"4310";"France";2007;66;"Female";0;2;0;NA;1;0;6;"8";4;2;6;9;NA
"4410";"France";2007;64;"Female";0;3;1;0;10;0;9;"6";4;3;7;5;0
"4510";"France";2007;38;"Male";1;3;0;0;9;0;8;"5";7;3;8;6;NA
"4610";"France";2007;43;"Female";0;1;0;1;6;0;6;"5";4;3;6;2;NA
"4710";"France";2007;24;"Female";0;5;1;0;3;0;3;"7";3;4;4;8;0
"4810";"France";2007;48;"Male";1;3;0;0;6;0;6;"7";5;4;5;4;0
"4910";"France";2007;53;"Male";1;2;1;0;9;0;9;"7";7;2;8;7;0
"5010";"France";2007;59;"Male";1;3;0;0;9;0;4;"6";4;4;7;6;0
"5110";"France";2007;62;"Female";0;5;0;0;4;1;2;"6";6;3;3;6;0
"5210";"France";2007;55;"Male";1;3;1;0;1;0;8;"3";7;1;6;6;0
"5310";"France";2007;49;"Male";1;2;0;0;NA;1;7;"5";5;4;7;4;0
"5410";"France";2007;59;"Male";1;2;1;1;3;1;7;"6";4;1;5;6;NA
"5510";"France";2007;55;"Male";1;3;0;0;2;1;6;"6";2;2;9;6;0
"5610";"France";2007;59;"Male";1;3;0;0;9;1;5;"4";4;1;6;4;1
"5710";"France";2007;58;"Male";1;2;0;0;9;0;2;"2";2;4;7;4;NA
"5810";"France";2007;40;"Female";0;3;1;0;7;1;6;"5";6;3;9;7;0
"5910";"France";2007;55;"Male";1;2;1;1;NA;1;2;"6";2;1;4;1;NA
"6010";"France";2007;69;"Male";1;1;0;0;4;0;3;"5";3;2;4;3;0
"6110";"France";2007;59;"Female";0;5;1;0;9;0;4;"3";4;4;3;6;0
"6210";"France";2007;59;"Female";0;3;1;0;8;0;6;"5";3;2;8;6;0
"6310";"France";2007;45;"Male";1;5;0;0;9;0;2;"1";2;1;4;3;0
"6410";"France";2007;88;"Female";0;1;0;1;1;0;NA;NA;NA;NA;NA;6;0
"6510";"France";2007;41;"Female";0;2;0;0;10;0;8;"5";3;3;9;6;0
"6610";"France";2007;28;"Male";1;3;1;0;3;1;4;"3";3;2;6;5;0
"6710";"France";2007;47;"Female";0;5;1;0;4;0;7;"7";7;1;3;8;0
"6810";"France";2007;47;"Male";1;3;0;0;6;1;4;"5";5;1;6;3;0
"6910";"France";2007;41;"Female";0;3;0;NA;NA;1;6;"5";6;3;NA;6;0
"7010";"France";2007;36;"Female";0;2;1;1;9;1;5;"3";5;2;6;3;NA
"7110";"France";2007;77;"Female";0;1;0;0;6;0;6;"4";5;2;10;6;0
"7210";"France";2007;64;"Female";0;2;0;0;3;0;6;"7";6;5;6;1;0
"7310";"France";2007;19;"Male";1;3;1;NA;5;0;5;"5";6;5;1;6;NA
"7410";"France";2007;39;"Male";1;1;0;0;8;0;3;"4";4;2;2;2;NA
"7510";"France";2007;56;"Female";0;1;1;1;4;1;6;"5";5;5;7;5;0
"7610";"France";2007;36;"Female";0;3;0;0;8;0;8;"6";6;3;9;5;0
"7710";"France";2007;58;"Female";0;3;1;0;8;0;8;"7";8;1;7;6;0
"7810";"France";2007;67;"Male";1;5;0;0;10;0;1;"Extremely dissatisfied";5;5;1;1;0
"7910";"France";2007;54;"Female";0;2;0;0;3;1;4;"3";4;2;4;4;0
"8010";"France";2007;81;"Female";0;1;0;1;7;0;3;"3";3;2;5;3;NA
"8110";"France";2007;34;"Male";1;3;0;0;5;0;10;"Extremely satisfied";9;3;6;10;NA
"8210";"France";2007;28;"Male";1;5;1;0;7;0;3;"1";4;1;3;4;0
"8310";"France";2007;63;"Female";0;3;0;0;9;0;4;"5";4;3;8;4;0
"8410";"France";2007;60;"Male";1;1;0;0;8;0;8;"5";5;2;8;6;0
"8510";"France";2007;44;"Female";0;5;0;0;5;1;1;"Extremely dissatisfied";1;1;2;4;0
"8610";"France";2007;17;"Female";0;3;0;NA;2;0;6;"6";6;2;5;6;NA
"8710";"France";2007;81;"Female";0;1;0;0;2;1;1;"1";1;3;5;1;0
"8810";"France";2007;87;"Male";1;1;0;0;2;0;5;"5";5;2;4;1;0
"8910";"France";2007;73;"Female";0;3;0;0;3;1;6;"5";6;2;NA;3;NA
"9010";"France";2007;23;"Female";0;5;0;0;6;0;8;"4";5;1;7;6;NA
"9110";"France";2007;53;"Male";1;3;0;NA;10;1;9;"9";5;1;6;1;0
"9210";"France";2007;36;"Male";1;5;0;0;4;1;5;"5";3;4;7;6;NA
"9310";"France";2007;22;"Female";0;3;0;1;3;0;1;"7";1;5;6;1;0
"9410";"France";2007;20;"Male";1;4;0;NA;NA;0;9;"7";7;4;9;8;NA
"9510";"France";2007;40;"Female";0;5;1;0;8;1;2;"5";3;5;4;3;0
"9610";"France";2007;46;"Female";0;3;1;0;5;1;4;"4";2;1;6;4;NA
"9710";"France";2007;35;"Male";1;1;0;0;7;1;5;"4";3;3;4;2;0
"9810";"France";2007;57;"Male";1;5;0;0;3;1;1;"2";3;2;3;6;0
"9910";"France";2007;19;"Female";0;3;0;0;4;0;7;"7";6;1;6;6;NA
"10010";"France";2007;25;"Male";1;3;0;0;7;1;5;"5";5;2;9;5;0
"10110";"France";2007;53;"Female";0;3;1;0;1;0;4;"6";3;3;5;6;0
"10210";"France";2007;37;"Male";1;3;0;0;10;0;5;"3";3;1;8;3;NA
"10310";"France";2007;25;"Female";0;5;0;0;3;0;3;"4";3;5;6;2;NA
"10410";"France";2007;68;"Female";0;1;0;1;3;1;4;"7";5;4;4;2;0
"10510";"France";2007;57;"Male";1;3;0;1;1;0;6;"4";5;3;6;8;0
"10610";"France";2007;77;"Female";0;1;0;NA;1;0;NA;"6";4;1;NA;2;NA
"10710";"France";2007;76;"Male";1;1;0;0;2;1;9;"9";3;1;9;5;0
"10810";"France";2007;19;"Female";0;3;0;0;1;0;3;"3";3;1;2;4;NA
"10910";"France";2007;19;"Male";1;1;1;NA;NA;0;3;"3";3;2;6;2;NA
"11010";"France";2007;77;"Female";0;1;0;NA;1;0;6;"2";3;1;6;9;0
"11110";"France";2007;54;"Male";1;5;0;0;9;0;8;"8";4;4;9;8;0
"11210";"France";2007;45;"Female";0;3;0;0;9;1;3;"3";3;3;6;4;0
"11310";"France";2007;20;"Female";0;3;0;0;1;0;4;"4";4;1;4;5;0
"11410";"France";2007;56;"Male";1;3;1;0;6;0;7;"7";6;5;7;5;0
"11510";"France";2007;51;"Female";0;1;1;0;9;1;8;"9";3;2;9;8;0
"11610";"France";2007;35;"Female";0;5;1;0;10;0;5;"6";5;1;7;3;0
"11710";"France";2007;18;"Female";0;5;1;0;7;0;1;"2";1;1;2;2;0
"11810";"France";2007;57;"Female";0;3;1;0;6;0;6;"9";5;5;6;5;0
"11910";"France";2007;85;"Male";1;1;1;0;5;0;8;"3";4;1;8;6;0
"12010";"France";2007;31;"Female";0;5;0;0;6;0;6;"5";6;3;NA;6;NA
"12110";"France";2007;51;"Female";0;1;0;0;4;1;6;"5";5;3;7;5;NA
"12210";"France";2007;46;"Female";0;3;1;0;9;1;6;"1";2;5;7;5;0
"12310";"France";2007;44;"Female";0;3;0;1;8;0;3;"5";3;3;4;2;0
"12410";"France";2007;57;"Male";1;2;0;1;4;0;8;"6";4;1;11;4;0
"12510";"France";2007;42;"Female";0;3;1;0;5;1;5;"8";3;1;6;5;0
"12610";"France";2007;30;"Male";1;5;0;0;10;1;3;"6";3;4;8;4;0
"12710";"France";2007;80;"Male";1;2;1;1;4;1;2;"1";2;1;6;3;0
"12810";"France";2007;26;"Female";0;5;0;0;5;1;7;"8";4;1;6;5;0
"12910";"France";2007;47;"Female";0;5;0;0;9;0;4;"4";3;4;6;4;NA
"13010";"France";2007;49;"Male";1;5;0;0;9;0;3;"7";3;4;3;7;0
"13110";"France";2007;29;"Female";0;5;0;0;6;0;8;"Extremely satisfied";4;3;8;8;0
"13210";"France";2007;30;"Female";0;3;0;0;7;1;5;"4";3;2;3;6;0
"13310";"France";2007;64;"Male";1;1;1;0;1;0;8;"5";4;2;6;7;NA
"13410";"France";2007;58;"Male";1;3;0;1;6;1;4;"3";4;2;6;4;0
"13510";"France";2007;58;"Female";0;3;1;0;NA;1;6;"4";4;1;6;1;NA
"13610";"France";2007;84;"Male";1;1;0;1;1;1;8;"5";4;1;9;1;NA
"13710";"France";2007;42;"Female";0;3;1;0;3;0;4;"3";1;2;3;3;NA
"13810";"France";2007;75;"Female";0;5;0;0;3;0;8;"7";8;1;9;7;0
"13910";"France";2007;37;"Male";1;1;1;0;9;0;5;"6";4;2;8;6;NA
"14010";"France";2007;49;"Female";0;3;1;0;10;1;9;"3";3;1;5;6;0
"14110";"France";2007;70;"Male";1;1;0;0;7;1;5;"5";4;1;6;5;0
"14210";"France";2007;62;"Male";1;3;0;0;9;1;4;"3";5;5;3;6;0
"14310";"France";2007;27;"Female";0;3;1;0;2;0;4;"3";4;3;6;4;0
"14410";"France";2007;35;"Male";1;5;0;0;7;0;7;"5";6;1;7;5;0
"14510";"France";2007;37;"Female";0;5;0;0;9;0;4;"6";4;1;6;5;NA
"14610";"France";2007;68;"Male";1;2;0;0;7;0;6;"3";6;2;8;1;0
"14710";"France";2007;36;"Female";0;5;0;0;7;1;6;"6";4;2;8;6;NA
"14810";"France";2007;70;"Male";1;3;0;0;9;0;5;"5";1;2;4;5;0
"14910";"France";2007;66;"Female";0;2;0;0;4;0;7;"6";6;3;9;7;0
"15010";"France";2007;46;"Male";1;3;1;0;3;0;6;"7";3;2;6;4;0
"15110";"France";2007;85;"Male";1;1;0;1;5;0;6;"8";4;1;5;8;0
"15210";"France";2007;38;"Male";1;3;1;1;9;0;2;"3";3;2;6;1;0
"15310";"France";2007;71;"Male";1;1;0;0;NA;1;6;NA;4;3;NA;6;0
"15410";"France";2007;45;"Female";0;3;1;0;8;1;5;"3";5;5;6;6;0
"15510";"France";2007;33;"Female";0;5;0;0;10;1;8;"6";7;3;6;6;0
"15610";"France";2007;45;"Male";1;3;0;0;9;0;5;"4";4;3;4;7;0
"15710";"France";2007;38;"Male";1;2;1;0;6;0;6;"9";9;1;3;6;NA
"15810";"France";2007;68;"Female";0;1;0;1;1;0;5;"5";3;1;6;4;NA
"15910";"France";2007;38;"Female";0;5;0;0;10;0;8;"7";6;2;8;6;0
"16010";"France";2007;45;"Female";0;5;0;0;10;0;8;"6";4;2;8;4;0
"16110";"France";2007;55;"Male";1;3;0;0;8;1;9;"8";9;1;9;7;NA
"16210";"France";2007;54;"Female";0;2;0;0;9;0;4;"3";4;1;5;4;0
"16310";"France";2007;75;"Female";0;1;0;0;2;0;6;"5";6;5;9;8;0
"16410";"France";2007;50;"Female";0;3;0;0;6;0;4;"7";2;3;2;3;NA
"16510";"France";2007;82;"Female";0;4;0;NA;10;0;8;"7";4;2;9;6;0
"16610";"France";2007;60;"Female";0;4;1;NA;1;0;7;"7";6;4;9;6;NA
"16710";"France";2007;48;"Male";1;2;0;0;7;1;4;"6";4;3;7;4;NA
"16810";"France";2007;59;"Female";0;5;1;0;NA;1;1;"5";1;1;3;1;0
"16910";"France";2007;24;"Female";0;5;0;0;3;0;2;"6";2;5;5;3;0
"17010";"France";2007;74;"Female";0;3;0;0;4;0;2;"2";1;1;3;5;0
"17110";"France";2007;17;"Male";1;2;0;0;7;1;6;"5";6;1;6;5;NA
"17210";"France";2007;54;"Female";0;3;0;0;7;1;1;"Extremely dissatisfied";1;1;1;1;NA
"17310";"France";2007;26;"Male";1;3;1;0;2;0;8;"6";8;3;7;9;0
"17410";"France";2007;25;"Female";0;5;1;0;2;0;5;"6";4;1;5;4;0
"17510";"France";2007;27;"Male";1;3;1;0;2;1;4;"3";3;1;6;1;NA
"17610";"France";2007;70;"Male";1;1;0;0;NA;1;1;"5";1;1;9;1;0
"17710";"France";2007;42;"Male";1;3;1;1;1;1;3;"2";4;2;6;3;0
"17810";"France";2007;63;"Female";0;4;0;0;3;1;7;"6";2;5;9;6;0
"17910";"France";2007;50;"Male";1;3;0;0;10;1;7;"5";6;1;10;8;0
"18010";"France";2007;60;"Male";1;3;0;0;7;1;8;"5";6;2;8;8;0
"18110";"France";2007;50;"Male";1;3;1;0;8;1;2;"1";3;1;1;1;NA
"18210";"France";2007;22;"Female";0;3;1;0;10;0;8;"6";4;5;8;6;NA
"18310";"France";2007;64;"Male";1;3;1;0;2;0;6;"5";2;5;8;7;0
"18410";"France";2007;45;"Female";0;2;1;1;1;0;6;"8";6;1;9;11;NA
"18510";"France";2007;30;"Female";0;3;0;0;5;0;6;"5";6;3;6;6;NA
"18610";"France";2007;67;"Female";0;2;1;0;6;1;6;"5";2;2;6;4;NA
"18710";"France";2007;31;"Female";0;3;0;0;7;0;6;"7";5;3;3;4;0
"18810";"France";2007;42;"Female";0;3;1;0;8;0;5;"6";5;2;4;5;0
"18910";"France";2007;81;"Female";0;3;0;NA;NA;1;6;"5";6;1;NA;4;NA
"19010";"France";2007;52;"Male";1;3;1;0;7;0;5;"8";6;1;4;6;0
"19110";"France";2007;64;"Male";1;5;0;0;7;0;1;"3";1;3;1;2;0
"19210";"France";2007;43;"Male";1;3;1;0;6;0;5;"5";4;1;8;5;0
"19310";"France";2007;57;"Female";0;5;0;0;7;0;8;"8";5;1;8;5;0
"19410";"France";2007;19;"Female";0;5;0;0;10;1;3;"2";2;3;8;3;NA
"19510";"France";2007;31;"Male";1;5;1;0;5;0;1;"Extremely dissatisfied";3;4;1;3;0
"19610";"France";2007;79;"Male";1;1;0;NA;1;1;2;"1";NA;NA;6;3;NA
"19710";"France";2007;30;"Male";1;5;0;0;4;0;1;"3";3;4;4;3;0
"19810";"France";2007;37;"Male";1;2;1;0;2;0;3;"2";2;1;7;6;0
"19910";"France";2007;86;"Female";0;1;0;1;1;0;6;"5";5;2;6;5;NA
"20010";"France";2007;68;"Female";0;3;0;0;6;0;6;"4";4;1;6;7;0
"20110";"France";2007;60;"Male";1;3;0;0;5;0;7;"4";5;2;6;6;0
"20210";"France";2007;64;"Female";0;1;0;0;3;0;5;"5";5;4;6;4;0
"20310";"France";2007;66;"Female";0;5;0;0;5;0;8;"5";6;4;4;6;NA
"20410";"France";2007;78;"Male";1;1;0;1;2;1;6;"5";5;5;5;7;0
"20510";"France";2007;17;"Female";0;2;0;NA;10;0;8;NA;2;3;NA;6;NA
"20610";"France";2007;28;"Female";0;3;1;0;10;0;6;"3";5;2;8;7;0
"2075";"France";2007;40;"Female";0;5;1;0;NA;0;5;"6";4;2;6;5;NA
"2081";"France";2007;74;"Male";1;3;0;0;5;0;1;"1";1;2;5;3;0
"2091";"France";2007;47;"Male";1;5;1;0;4;0;5;"4";7;4;9;2;0
"2101";"France";2007;39;"Female";0;3;0;0;9;1;6;"5";4;2;6;6;NA
"2111";"France";2007;39;"Female";0;3;0;1;8;0;8;"7";6;5;6;4;1
"2121";"France";2007;26;"Male";1;5;1;0;4;0;4;"5";4;4;4;9;0
"2131";"France";2007;56;"Female";0;2;0;0;5;0;1;"Extremely dissatisfied";4;1;2;3;0
"2141";"France";2007;16;"Male";1;2;0;NA;NA;0;5;"6";5;2;6;2;NA
"2151";"France";2007;76;"Female";0;1;0;0;1;1;4;"5";3;2;7;4;NA
"2161";"France";2007;51;"Male";1;3;0;0;6;0;6;"5";3;3;6;6;NA
"2171";"France";2007;22;"Female";0;5;0;0;5;0;6;"3";4;5;6;6;0
"2181";"France";2007;49;"Male";1;3;0;0;NA;0;6;"3";2;5;7;6;NA
"2191";"France";2007;59;"Female";0;5;0;0;9;0;9;"8";6;1;8;7;0
"2201";"France";2007;59;"Male";1;5;0;0;7;1;5;"4";2;4;6;6;0
"2211";"France";2007;86;"Female";0;2;0;NA;NA;1;6;"5";6;1;6;6;NA
